paper_id,title,decision,gt_binary,avg_score,score_0,score_1,score_2,score_3,score_4,score_5
sJxBWDc8SM,Revisiting Associative Recall in Modern Recurrent Models,Reject,Reject,3.50,2,2,4,6,,
v05SW2X3IC,Lossy Common Information in a Learnable Gray-Wyner Network,Accept (Poster),Accept,5.33,6,6,4,,,
bH5M0ts8Y6,VINCIE: Unlocking In-context Image Editing from Video,Accept (Poster),Accept,5.00,4,8,4,4,,
USyGD0eUod,Automated Interpretability Metrics Do Not Distinguish Trained and Random Transformers,Accept (Poster),Accept,6.00,6,8,4,,,
rBj2iVyrhh,Classifier-Constrained Alternating Training: Mitigating Modality Imbalance in Multimodal Learning,Reject,Reject,2.00,2,2,2,2,,
ahpO7S1Ppi,Pctx: Tokenizing Personalized Context for Generative Recommendation,Reject,Reject,3.50,2,4,4,4,,
opU91paIvZ,A Principled Approach to Chain-of-Thought Monitorability in Reasoning Models,Withdrawn (treated as Reject),Reject,3.33,6,2,2,,,
KsWRLyIAKP,A Temporal Graph Learning Framework for Lead-Lag Detection in Financial Markets,Withdrawn (treated as Reject),Reject,3.20,4,2,2,4,4,
Vgm77U4ojX,SigmaDock: Untwisting Molecular Docking with Fragment-Based SE(3) Diffusion,Accept (Poster),Accept,6.00,6,8,6,4,6,
D5PJX02Jki,Beyond Real: Imaginary Extension of Rotary Position Embeddings for Long-Context LLMs,Accept (Poster),Accept,6.00,8,6,4,6,,
Me0n0iESJY,OptMerge: Unifying Multimodal LLM Capabilities and Modalities via Model Merging,Accept (Poster),Accept,6.00,4,8,8,4,,
iIEEgI6WsF,Revisiting Parameter Server in LLM Post-Training,Accept (Poster),Accept,5.50,6,2,8,6,,
M14YpuTejd,Understanding the Task and Data Misconceptions in Online Map Based Motion Prediction for Autonomous Driving and a Boundary-Free Baseline,Withdrawn (treated as Reject),Reject,4.00,6,2,4,,,
NfO2Lt2WY7,Are complicated loss functions necessary for teaching LLMs to reason?,Reject,Reject,2.00,6,0,0,2,,
dCtkwjkK0E,Active Learning for Flow Matching Model in Shape Design: A Perspective from Continuous Condition Dataset,Reject,Reject,2.00,2,2,2,2,,
X2yzXtH4wp,Ambig-SWE: Interactive Agents to Overcome Underspecificity in Software Engineering,Accept (Poster),Accept,5.33,6,6,4,,,
s7oURFZTQD,Why Multi-Grade Deep Learning Outperforms Single-Grade: Theory and Practice,Reject,Reject,3.00,2,2,4,4,,
hQZQVLJrH9,A Unified First‑Order Framework for Activation Steering and Data Influence,Withdrawn (treated as Reject),Reject,4.50,4,2,6,6,,
4Ha2srdhPN,GRAID: Enhancing Spatial Reasoning of VLMs through High-Fidelity Data Generation,Reject,Reject,4.50,2,8,2,6,,
ZNAY3ivd62,GUI-Spotlight: Adaptive Iterative Focus Refinement for Enhanced GUI Visual Grounding,Reject,Reject,4.00,2,4,6,4,,
iDki7djO2K,Forgetting is Everywhere,Reject,Reject,4.00,4,4,4,4,,
C6WWMryELL,On Stable Long-Form Generation: Benchmarking and Mitigating Length Volatility,Reject,Reject,5.50,6,4,6,6,,
Kw2mvnzCoc,TSPulse: Tiny Pre-Trained Models with Disentangled Representations for Rapid Time-Series Analysis,Accept (Poster),Accept,4.50,6,6,4,2,,
WhO6Km5Rku,QubitCache: Quantum-Inspired Probabilistic Attention Preservation for KV-Cache Compression,Withdrawn (treated as Reject),Reject,4.00,4,4,2,6,,
1j0ormf8uI,Conformalized Survival Counterfactuals Prediction for General Right-Censored Data,Accept (Poster),Accept,5.20,8,4,6,6,2,
c7OsKOOZo8,Expert-Guided Cross-View Fusion with Self-Derived Lesion Proposals for Multi-View Diabetic Retinopathy Grading,Withdrawn (treated as Reject),Reject,4.50,6,4,4,4,,
QryPmx2MNh,Chain of Thought in Order: Discovering Learning-Friendly Orders for Arithmetic,Withdrawn (treated as Reject),Reject,3.50,4,4,2,4,,
tswBfpkwHn,Can Mamba Learn In Context with Outliers? A Theoretical Generalization Analysis,Reject,Reject,5.00,6,4,6,4,,
b6qQmQ2F13,Not All Bits Are Equal: Scale-Dependent Memory Optimization Strategies for Reasoning Models,Accept (Poster),Accept,5.00,2,6,6,6,,
wSbVv6xaRr,Communication-Efficient and Private Federated Learning via Projected Directional Derivative,Withdrawn (treated as Reject),Reject,4.00,4,4,4,,,
RpDJz00zNh,ConciseHint: Boosting Efficient Reasoning via Continuous Concise Hints during Generation,Reject,Reject,4.50,4,6,4,4,,
IdJakw2jta,Towards Long-Form Spatio-Temporal Video Grounding,Withdrawn (treated as Reject),Reject,4.50,4,6,4,4,,
WwDNiisZQm,Content-Aware Mamba for Learned Image Compression,Accept (Poster),Accept,4.00,6,2,4,4,,
sh1hWO9RHo,WHAT IS YOUR AGENT’S GPA? A FRAMEWORK FOR EVALUATING AGENT GOAL-PLAN-ACTION ALIGNMENT,Reject,Reject,4.50,4,4,6,4,,
d2pUyiXwcm,Physics-Informed Inference Time Scaling for Solving High-Dimensional Partial Differential Equations,Accept (Poster),Accept,4.50,4,2,8,4,,
0cbUKCyBsH,Influence-Aware Forecasting: Breaking the Self-Stimulation Barrier in Time Series,Reject,Reject,3.50,4,2,4,4,,
Rt9SeEAMWv,"Stability, Complexity and Data-Dependent Worst-Case Generalization Bounds",Reject,Reject,4.80,6,4,2,6,6,
crKJJ4Ej60,Copy-Paste to Mitigate Large Language Model Hallucinations,Accept (Poster),Accept,5.33,4,6,6,,,
7yvz93kBw9,D$^2$GS: Depth-and-Density Guided Gaussian Splatting for Stable and Accurate Sparse-View Reconstruction,Accept (Poster),Accept,6.00,6,6,6,,,
JEN4nsDgh9,"Do I look like a ""cat.n.01"" to you? A Taxonomy Image Generation Benchmark",Reject,Reject,3.50,4,4,2,4,,
CTEXdHB1BB,Conditional Advantage Estimation for Reinforcement Learning in Large Reasoning Models,Accept (Poster),Accept,5.00,6,4,2,8,,
kMfVTka2WB,An Algorithm to perform Covariance-Adjusted Support Vector Classification in Non-Euclidean Spaces,Reject,Reject,2.00,2,2,2,2,,
XIAta0WOJ6,Faster Gradient Methods for Highly-smooth Stochastic Bilevel Optimization,Accept (Poster),Accept,6.00,8,6,6,4,,
khBHJz2wcV,Physics-Constrained Fine-Tuning of Flow-Matching Models for Generation and Inverse Problems,Accept (Poster),Accept,3.00,0,2,6,4,,
ZBhZT307xx,From Accuracy to Robustness: A Study of Rule- and Model-based Verifiers in Mathematical Reasoning,Withdrawn (treated as Reject),Reject,3.00,4,2,4,2,,
1E4Bltg6Xb,Learning Dynamics Feature Representation via Policy Attention for Dynamic Path Planning in Urban Road Networks,Accept (Poster),Accept,4.67,6,6,2,,,
3icvqeC1sA,ChaosNexus: A Foundation Model for Universal Chaotic System Forecasting with Multi-scale Representations,Reject,Reject,4.50,6,2,4,6,,
XX5EZoe4ec,RETRIEVALFORMER: TRANSFORMER-QUALITY RECOMMENDATIONS WITH EFFICIENT ANN RETRIEVAL AND COLD-START RESILIENCE,Reject,Reject,2.00,2,2,2,2,,
FlcMckO6x5,"Separable Neural Networks: Approximation Theory, NTK Regime, and Preconditioned Gradient Descent",Accept (Poster),Accept,6.00,6,8,4,6,,
Iq1fNZus2W,Patch-Wise and Keyword-Aware: Efficient Multi-Condition Control of Diffusion Transformers via Position-Aligned and Keyword-Scoped Attention,Withdrawn (treated as Reject),Reject,3.00,2,2,4,4,,
MwuSvrthXq,Reinforcement Learning for Heterogeneous DAG Scheduling with Weighted Cross-Attention,Reject,Reject,4.00,6,4,2,4,,
